locus_tag	ftype	length_bp	gene	EC_number	COG	product
AMADFCGA_01508	CDS	993				hypothetical protein
AMADFCGA_01509	CDS	897	cysL		COG0583	HTH-type transcriptional regulator CysL
AMADFCGA_01510	CDS	1170				hypothetical protein
AMADFCGA_01511	CDS	603				hypothetical protein
AMADFCGA_01512	CDS	546	ppa_2	3.6.1.1	COG0221	Inorganic pyrophosphatase
AMADFCGA_01513	CDS	1284	eno_2	4.2.1.11	COG0148	Enolase
AMADFCGA_01514	CDS	342				hypothetical protein
AMADFCGA_01515	CDS	267				hypothetical protein
AMADFCGA_01516	CDS	324				hypothetical protein
AMADFCGA_01517	CDS	210				hypothetical protein
AMADFCGA_01518	CDS	1191	eriC		COG0038	Chloride/fluoride channel protein
AMADFCGA_01519	CDS	324				hypothetical protein
AMADFCGA_01520	CDS	1425				hypothetical protein
AMADFCGA_01521	CDS	957	xerC_4		COG4973	Tyrosine recombinase XerC
AMADFCGA_01522	CDS	210				hypothetical protein
AMADFCGA_01523	CDS	441				hypothetical protein
AMADFCGA_01524	CDS	1407				hypothetical protein
AMADFCGA_01525	CDS	933	pilT_2		COG2805	Twitching mobility protein
AMADFCGA_01526	CDS	525				hypothetical protein
AMADFCGA_01527	CDS	1092	tcpE			Toxin coregulated pilus biosynthesis protein E
AMADFCGA_01528	CDS	1638				hypothetical protein
AMADFCGA_01529	CDS	603				hypothetical protein
AMADFCGA_01530	CDS	1359				hypothetical protein
AMADFCGA_01531	CDS	1737				hypothetical protein
AMADFCGA_01532	CDS	1134				hypothetical protein
AMADFCGA_01533	CDS	1401				hypothetical protein
AMADFCGA_01534	CDS	1953	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
AMADFCGA_01535	CDS	1887				hypothetical protein
AMADFCGA_01536	CDS	246				hypothetical protein
AMADFCGA_01537	CDS	471				Single-stranded DNA-binding protein
AMADFCGA_01538	CDS	585				hypothetical protein
AMADFCGA_01539	CDS	780				hypothetical protein
AMADFCGA_01540	CDS	1365				hypothetical protein
AMADFCGA_01541	CDS	738				hypothetical protein
AMADFCGA_01542	CDS	1761				hypothetical protein
AMADFCGA_01543	CDS	264				hypothetical protein
AMADFCGA_01544	CDS	246				hypothetical protein
AMADFCGA_01545	CDS	408				hypothetical protein
AMADFCGA_01546	CDS	342				hypothetical protein
AMADFCGA_01547	CDS	1347	dnaB_2	3.6.4.12	COG0305	Replicative DNA helicase
AMADFCGA_01548	CDS	702				hypothetical protein
AMADFCGA_01549	CDS	756				hypothetical protein
AMADFCGA_01550	CDS	861	soj_2	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
AMADFCGA_01551	CDS	1914	mcpQ_4		COG0840	Methyl-accepting chemotaxis protein McpQ
AMADFCGA_01552	CDS	666				hypothetical protein
AMADFCGA_01553	CDS	267				hypothetical protein
AMADFCGA_01554	CDS	582	yohD		COG0586	Inner membrane protein YohD
AMADFCGA_01555	CDS	1059	nadA	2.5.1.72	COG0379	Quinolinate synthase A
AMADFCGA_01556	CDS	1434	bepA_2	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
AMADFCGA_01557	CDS	252	tusA_1		COG0425	Sulfur carrier protein TusA
AMADFCGA_01558	CDS	1071				hypothetical protein
AMADFCGA_01559	CDS	474	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
AMADFCGA_01560	CDS	564	gcvR		COG2716	Glycine cleavage system transcriptional repressor
AMADFCGA_01561	CDS	879	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
AMADFCGA_01562	CDS	1119	bamC			Outer membrane protein assembly factor BamC
AMADFCGA_01563	CDS	759	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
AMADFCGA_01564	CDS	711	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
AMADFCGA_01565	tRNA	90				tRNA-Ser(cga)
AMADFCGA_01566	CDS	312				hypothetical protein
AMADFCGA_01567	CDS	249				hypothetical protein
AMADFCGA_01568	CDS	1122	nemA_1	1.3.1.-	COG1902	N-ethylmaleimide reductase
AMADFCGA_01569	CDS	930	dmlR_3			HTH-type transcriptional regulator DmlR
AMADFCGA_01570	CDS	969				hypothetical protein
AMADFCGA_01571	CDS	483				hypothetical protein
AMADFCGA_01572	CDS	1692	maeA	1.1.1.38	COG0281	NAD-dependent malic enzyme
AMADFCGA_01573	CDS	1509	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
AMADFCGA_01574	CDS	1134	rnd	3.1.13.5	COG0349	Ribonuclease D
AMADFCGA_01575	CDS	294	ycgL		COG3100	Protein YcgL
AMADFCGA_01576	CDS	933	ghrA_2	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
AMADFCGA_01577	CDS	594	rutE	1.1.1.298		malonic semialdehyde reductase RutE
AMADFCGA_01578	CDS	450				hypothetical protein
AMADFCGA_01579	CDS	381				hypothetical protein
AMADFCGA_01580	CDS	501				hypothetical protein
AMADFCGA_01581	CDS	897	copB			Copper resistance protein B
AMADFCGA_01582	CDS	1779	copA_2			Copper resistance protein A
AMADFCGA_01583	CDS	375				hypothetical protein
AMADFCGA_01584	CDS	477				hypothetical protein
AMADFCGA_01585	CDS	2061	ptrB	3.4.21.83	COG1770	Protease 2
AMADFCGA_01586	CDS	477				hypothetical protein
AMADFCGA_01587	CDS	801	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
AMADFCGA_01588	CDS	525				hypothetical protein
AMADFCGA_01589	CDS	717				putative protein
AMADFCGA_01590	CDS	1179				hypothetical protein
AMADFCGA_01591	CDS	846				hypothetical protein
AMADFCGA_01592	CDS	498				hypothetical protein
AMADFCGA_01593	CDS	1068				hypothetical protein
AMADFCGA_01594	CDS	975	cysK	2.5.1.47	COG0031	Cysteine synthase A
AMADFCGA_01595	CDS	939				hypothetical protein
AMADFCGA_01596	CDS	3477	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
AMADFCGA_01597	CDS	1875	lplT			Lysophospholipid transporter LplT
AMADFCGA_01598	CDS	948	panS		COG0385	Pantothenate precursors transporter PanS
AMADFCGA_01599	CDS	921	rdgC		COG2974	Recombination-associated protein RdgC
AMADFCGA_01600	tRNA	76				tRNA-Val(tac)
AMADFCGA_01601	tRNA	77				tRNA-Asp(gtc)
AMADFCGA_01602	CDS	396				hypothetical protein
AMADFCGA_01603	CDS	1191	smtB_1	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
AMADFCGA_01604	CDS	393			COG0346	Virulence protein
AMADFCGA_01605	CDS	519				hypothetical protein
AMADFCGA_01606	CDS	1410				hypothetical protein
AMADFCGA_01607	CDS	771	fklB_1	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
AMADFCGA_01608	CDS	453				hypothetical protein
AMADFCGA_01609	CDS	345				hypothetical protein
AMADFCGA_01610	CDS	372				hypothetical protein
AMADFCGA_01611	CDS	1773				hypothetical protein
AMADFCGA_01612	CDS	2082	prc	3.4.21.102	COG0793	Tail-specific protease
AMADFCGA_01613	CDS	963	pikAII	2.3.1.239		Narbonolide/10-deoxymethynolide synthase PikA2, modules 3 and 4
AMADFCGA_01614	CDS	654		3.1.3.-	COG0560	putative phosphatase
AMADFCGA_01615	CDS	990	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
AMADFCGA_01616	CDS	798				hypothetical protein
AMADFCGA_01617	CDS	843				hypothetical protein
AMADFCGA_01618	CDS	807				hypothetical protein
AMADFCGA_01619	CDS	1068				hypothetical protein
AMADFCGA_01620	CDS	720	phnR		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
AMADFCGA_01621	CDS	3879	inaZ			Ice nucleation protein
AMADFCGA_01622	CDS	168				hypothetical protein
AMADFCGA_01623	CDS	1290	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
AMADFCGA_01624	CDS	567				hypothetical protein
AMADFCGA_01625	CDS	315	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
AMADFCGA_01626	CDS	198				hypothetical protein
AMADFCGA_01627	CDS	255	minE		COG0851	Cell division topological specificity factor
AMADFCGA_01628	CDS	813	minD		COG2894	Septum site-determining protein MinD
AMADFCGA_01629	CDS	861	minC		COG0850	Septum site-determining protein MinC
AMADFCGA_01630	CDS	933	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
AMADFCGA_01631	CDS	1182				hypothetical protein
AMADFCGA_01632	CDS	237				hypothetical protein
AMADFCGA_01633	CDS	858				hypothetical protein
AMADFCGA_01634	CDS	798	dapA_2	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
AMADFCGA_01635	CDS	519				hypothetical protein
AMADFCGA_01636	CDS	1197				hypothetical protein
AMADFCGA_01637	CDS	681	esaI	2.3.1.184		Acyl-homoserine-lactone synthase
AMADFCGA_01638	CDS	744	esaR			Transcriptional activator protein EsaR
AMADFCGA_01639	CDS	1104				hypothetical protein
AMADFCGA_01640	CDS	453	slyA_1			Transcriptional regulator SlyA
AMADFCGA_01641	CDS	2670	aceE_2	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
AMADFCGA_01642	CDS	855				hypothetical protein
AMADFCGA_01643	CDS	411				hypothetical protein
AMADFCGA_01644	CDS	2448	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
AMADFCGA_01645	CDS	624	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GstB
AMADFCGA_01646	CDS	951	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
AMADFCGA_01647	CDS	789	yadH		COG0842	Inner membrane transport permease YadH
AMADFCGA_01648	CDS	2217	comEC		COG0658	ComE operon protein 3
AMADFCGA_01649	CDS	678	tolQ_5		COG0811	Tol-Pal system protein TolQ
AMADFCGA_01650	CDS	432	tolR			Tol-Pal system protein TolR
AMADFCGA_01651	CDS	996	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
AMADFCGA_01652	CDS	186				hypothetical protein
AMADFCGA_01653	CDS	798	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
AMADFCGA_01654	CDS	1020	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
AMADFCGA_01655	CDS	3330	rne	3.1.26.12		Ribonuclease E
AMADFCGA_01656	CDS	957	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
AMADFCGA_01657	CDS	696	gph_1	3.1.3.18		Phosphoglycolate phosphatase
AMADFCGA_01658	CDS	999				hypothetical protein
AMADFCGA_01659	CDS	579	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
AMADFCGA_01660	CDS	528	yceD_3		COG1399	Large ribosomal RNA subunit accumulation protein YceD
AMADFCGA_01661	CDS	183	rpmF		COG0333	50S ribosomal protein L32
AMADFCGA_01662	CDS	1023	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
AMADFCGA_01663	CDS	939	fabD_2	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
AMADFCGA_01664	CDS	744	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
AMADFCGA_01665	CDS	237	acpP_2		COG0236	Acyl carrier protein
AMADFCGA_01666	CDS	1245	fabF_3	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
AMADFCGA_01667	CDS	816	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
AMADFCGA_01668	CDS	1134	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
AMADFCGA_01669	CDS	747	tmk	2.7.4.9		Thymidylate kinase
AMADFCGA_01670	CDS	861				hypothetical protein
AMADFCGA_01671	CDS	357				hypothetical protein
AMADFCGA_01672	CDS	786	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
AMADFCGA_01673	CDS	654				hypothetical protein
AMADFCGA_01674	CDS	663				hypothetical protein
AMADFCGA_01675	CDS	603				hypothetical protein
AMADFCGA_01676	CDS	390				hypothetical protein
AMADFCGA_01677	CDS	192				hypothetical protein
AMADFCGA_01678	CDS	1014	usg		COG0136	USG-1 protein 
AMADFCGA_01679	CDS	2838				hypothetical protein
AMADFCGA_01680	CDS	855	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
AMADFCGA_01681	CDS	621	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
AMADFCGA_01682	CDS	921	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
AMADFCGA_01683	CDS	1305	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
AMADFCGA_01684	CDS	663	dedD			Cell division protein DedD
AMADFCGA_01685	CDS	588				hypothetical protein
AMADFCGA_01686	CDS	1509	purF_1	2.4.2.14	COG0034	Amidophosphoribosyltransferase
AMADFCGA_01687	CDS	1212	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
AMADFCGA_01688	CDS	819		1.1.1.16		Galactitol 2-dehydrogenase
AMADFCGA_01689	tRNA	76				tRNA-Val(tac)
AMADFCGA_01690	tRNA	77				tRNA-Asp(gtc)
AMADFCGA_01691	tRNA	77				tRNA-Asp(gtc)
AMADFCGA_01692	CDS	780				hypothetical protein
AMADFCGA_01693	CDS	948	ilvA_1	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
AMADFCGA_01694	CDS	567	ilvA_2	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
AMADFCGA_01695	CDS	114				hypothetical protein
AMADFCGA_01696	CDS	1041				putative HTH-type transcriptional regulator
AMADFCGA_01697	CDS	1134				hypothetical protein
AMADFCGA_01698	CDS	2040	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
AMADFCGA_01699	CDS	945	dcyD_2	4.4.1.15		D-cysteine desulfhydrase
AMADFCGA_01700	CDS	1464	proP_1			Proline/betaine transporter
AMADFCGA_01701	CDS	1209	fsr			Fosmidomycin resistance protein
AMADFCGA_01702	CDS	1281	arsB		COG1055	Arsenical pump membrane protein
AMADFCGA_01703	CDS	1161				hypothetical protein
AMADFCGA_01704	CDS	1068				hypothetical protein
AMADFCGA_01705	CDS	891	nadK	2.7.1.23	COG0061	NAD kinase
AMADFCGA_01706	CDS	966	apaH_1	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
AMADFCGA_01707	CDS	873	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
AMADFCGA_01708	CDS	261				hypothetical protein
AMADFCGA_01709	CDS	801				hypothetical protein
AMADFCGA_01710	CDS	2667	pepN	3.4.11.2	COG0308	Aminopeptidase N
AMADFCGA_01711	CDS	654				hypothetical protein
AMADFCGA_01712	CDS	708				hypothetical protein
AMADFCGA_01713	CDS	555				hypothetical protein
AMADFCGA_01714	CDS	666				hypothetical protein
AMADFCGA_01715	CDS	426				hypothetical protein
AMADFCGA_01716	CDS	744				hypothetical protein
AMADFCGA_01717	CDS	1158	yjfC	6.3.1.-	COG0754	Putative acid--amine ligase YjfC
AMADFCGA_01718	CDS	1356				putative protein
AMADFCGA_01719	CDS	1047	hcf136			Ycf48-like protein
AMADFCGA_01720	CDS	2391				hypothetical protein
AMADFCGA_01721	CDS	927				hypothetical protein
AMADFCGA_01722	CDS	585				hypothetical protein
AMADFCGA_01723	CDS	651	lutR_1		COG2186	HTH-type transcriptional regulator LutR
AMADFCGA_01724	CDS	1743	araC	4.2.1.25		L-arabonate dehydratase
AMADFCGA_01725	CDS	1314	abaQ_1			Quinolone resistance transporter
AMADFCGA_01726	CDS	993				hypothetical protein
AMADFCGA_01727	CDS	285				hypothetical protein
AMADFCGA_01728	CDS	1173	pgl_2	3.1.1.31	COG2706	6-phosphogluconolactonase
AMADFCGA_01729	CDS	195				hypothetical protein
AMADFCGA_01730	CDS	3651				hypothetical protein
AMADFCGA_01731	CDS	354				hypothetical protein
AMADFCGA_01732	CDS	789	sbcD		COG0420	Nuclease SbcCD subunit D
AMADFCGA_01733	CDS	1659				hypothetical protein
AMADFCGA_01734	CDS	1719				hypothetical protein
AMADFCGA_01735	CDS	1059				hypothetical protein
AMADFCGA_01736	CDS	495				hypothetical protein
AMADFCGA_01737	CDS	945				hypothetical protein
AMADFCGA_01738	CDS	960				hypothetical protein
AMADFCGA_01739	CDS	747	pmdD_1	3.1.1.57	COG3618	2-pyrone-4,6-dicarbaxylate hydrolase
AMADFCGA_01740	CDS	360				hypothetical protein
AMADFCGA_01741	CDS	4857	gdhB	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
AMADFCGA_01742	CDS	252				hypothetical protein
AMADFCGA_01743	CDS	483				hypothetical protein
AMADFCGA_01744	CDS	417				hypothetical protein
AMADFCGA_01745	CDS	1164				hypothetical protein
AMADFCGA_01746	CDS	516	mntP		COG1971	putative manganese efflux pump MntP
AMADFCGA_01747	CDS	1380	acnB_1	4.2.1.3	COG1049	Aconitate hydratase B
AMADFCGA_01748	CDS	1185	acnB_2	4.2.1.3	COG1049	Aconitate hydratase B
AMADFCGA_01749	CDS	471				hypothetical protein
AMADFCGA_01750	CDS	648				hypothetical protein
AMADFCGA_01751	CDS	489	marR		COG1846	Multiple antibiotic resistance protein MarR
AMADFCGA_01752	CDS	1209	emrA_1		COG1566	Multidrug export protein EmrA
AMADFCGA_01753	CDS	1539	emrB			Multidrug export protein EmrB
AMADFCGA_01754	CDS	747	lpxH_1	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
AMADFCGA_01755	CDS	522		5.2.1.8		Peptidyl-prolyl cis-trans isomerase cyp18
AMADFCGA_01756	CDS	1695	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
AMADFCGA_01757	CDS	1383	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
AMADFCGA_01758	CDS	1857	acoR		COG3284	Acetoin catabolism regulatory protein
AMADFCGA_01759	CDS	1095	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
AMADFCGA_01760	CDS	1116	sugC_2	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
AMADFCGA_01761	CDS	867	ngcF		COG1175	Diacetylchitobiose uptake system permease protein NgcF
AMADFCGA_01762	CDS	801	dasC_1		COG0395	Diacetylchitobiose uptake system permease protein DasC
AMADFCGA_01763	CDS	273				hypothetical protein
AMADFCGA_01764	CDS	1566				hypothetical protein
AMADFCGA_01765	CDS	213				hypothetical protein
AMADFCGA_01766	CDS	855	folD_1		COG0190	Bifunctional protein FolD protein
AMADFCGA_01767	tRNA	77				tRNA-Arg(tct)
AMADFCGA_01768	tRNA	76				tRNA-His(gtg)
AMADFCGA_01769	tRNA	85				tRNA-Leu(tag)
AMADFCGA_01770	CDS	474				hypothetical protein
AMADFCGA_01771	CDS	258				hypothetical protein
AMADFCGA_01772	CDS	1311	tig	5.2.1.8	COG0544	Trigger factor
AMADFCGA_01773	CDS	642	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
AMADFCGA_01774	CDS	1284	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
AMADFCGA_01775	CDS	2397	lon_1	3.4.21.53	COG0466	Lon protease
AMADFCGA_01776	CDS	285	hupB_1		COG0776	DNA-binding protein HU-beta
AMADFCGA_01777	CDS	1884	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
AMADFCGA_01778	CDS	795	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
AMADFCGA_01779	CDS	1611	yejF_2		COG4172	putative ABC transporter ATP-binding protein YejF
AMADFCGA_01780	CDS	1020	yejE_2		COG4239	Inner membrane ABC transporter permease protein YejE
AMADFCGA_01781	CDS	1074	yejB_2		COG4174	Inner membrane ABC transporter permease protein YejB
AMADFCGA_01782	CDS	1857				hypothetical protein
AMADFCGA_01783	CDS	1968				hypothetical protein
AMADFCGA_01784	CDS	1545	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
AMADFCGA_01785	CDS	780	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
AMADFCGA_01786	CDS	762				hypothetical protein
AMADFCGA_01787	CDS	453	rnhA	3.1.26.4	COG0328	Ribonuclease HI
AMADFCGA_01788	CDS	780	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
AMADFCGA_01789	CDS	549	satA	2.3.-.-		Streptothricin acetyltransferase A
AMADFCGA_01790	CDS	216				hypothetical protein
AMADFCGA_01791	CDS	570	chrR_2	1.6.5.2	COG0431	Quinone reductase
AMADFCGA_01792	CDS	5208				hypothetical protein
AMADFCGA_01793	CDS	1152	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AMADFCGA_01794	CDS	1098	caiD	4.2.1.149		Carnitinyl-CoA dehydratase
AMADFCGA_01795	CDS	1680				hypothetical protein
AMADFCGA_01796	CDS	1158	emrA_2			Colistin resistance protein EmrA
AMADFCGA_01797	CDS	1617	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
AMADFCGA_01798	CDS	1020	zntB_1		COG0598	Zinc transport protein ZntB
AMADFCGA_01799	CDS	822		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
AMADFCGA_01800	CDS	1632	mcpP		COG0840	Methyl-accepting chemotaxis protein McpP
AMADFCGA_01801	CDS	786				hypothetical protein
AMADFCGA_01802	CDS	2856	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
AMADFCGA_01803	CDS	654	betI_1			HTH-type transcriptional regulator BetI
AMADFCGA_01804	CDS	2697	xyl3A_1	3.2.1.37	COG1472	Xylan 1,4-beta-xylosidase
AMADFCGA_01805	CDS	249				hypothetical protein
AMADFCGA_01806	CDS	2154	pupB			Ferric-pseudobactin BN7/BN8 receptor
AMADFCGA_01807	CDS	1539	phrB_2	4.1.99.13	COG3046	(6-4) photolyase
AMADFCGA_01808	CDS	429				hypothetical protein
AMADFCGA_01809	CDS	1293				hypothetical protein
AMADFCGA_01810	CDS	1200	nepI_1		COG2814	Purine ribonucleoside efflux pump NepI
AMADFCGA_01811	CDS	1641				hypothetical protein
AMADFCGA_01812	CDS	996	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
AMADFCGA_01813	CDS	723		3.8.1.2		2-haloalkanoic acid dehalogenase
AMADFCGA_01814	CDS	519				hypothetical protein
AMADFCGA_01815	CDS	9066	tycC_1			Tyrocidine synthase 3
AMADFCGA_01816	CDS	4113	dltA_1	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
AMADFCGA_01817	CDS	2091	tycC_2			Tyrocidine synthase 3
AMADFCGA_01818	CDS	7119	dltA_2	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
AMADFCGA_01819	CDS	870	tauD_2	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
AMADFCGA_01820	CDS	516				hypothetical protein
AMADFCGA_01821	CDS	1128				hypothetical protein
AMADFCGA_01822	CDS	1929	mcpQ_5		COG0840	Methyl-accepting chemotaxis protein McpQ
AMADFCGA_01823	CDS	933	eamA_1		COG0697	putative amino-acid metabolite efflux pump
AMADFCGA_01824	CDS	855	cmpR_2		COG0583	HTH-type transcriptional activator CmpR
AMADFCGA_01825	CDS	240				hypothetical protein
AMADFCGA_01826	CDS	1017	acdS	3.5.99.7		1-aminocyclopropane-1-carboxylate deaminase
AMADFCGA_01827	CDS	507	lrp_4		COG1522	Leucine-responsive regulatory protein
AMADFCGA_01828	CDS	909	yedI		COG2354	Inner membrane protein YedI
AMADFCGA_01829	CDS	786				hypothetical protein
AMADFCGA_01830	CDS	1278				hypothetical protein
AMADFCGA_01831	CDS	513	allA	4.3.2.3	COG3194	Ureidoglycolate lyase
AMADFCGA_01832	CDS	996	alc	3.5.3.4		allantoicase
AMADFCGA_01833	CDS	531	uao			Uric acid degradation bifunctional protein
AMADFCGA_01834	CDS	930				hypothetical protein
AMADFCGA_01835	CDS	354	pucM	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
AMADFCGA_01836	CDS	750	nanR_2			HTH-type transcriptional repressor NanR
AMADFCGA_01837	CDS	1335	guaD	3.5.4.3	COG0402	Guanine deaminase
AMADFCGA_01838	CDS	840				hypothetical protein
AMADFCGA_01839	CDS	2511	pucD	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
AMADFCGA_01840	CDS	1455				hypothetical protein
AMADFCGA_01841	CDS	660				hypothetical protein
AMADFCGA_01842	CDS	3489	smc_1		COG1196	Chromosome partition protein Smc
AMADFCGA_01843	CDS	864	zipA			Cell division protein ZipA
AMADFCGA_01844	CDS	2364	ligA	6.5.1.2		DNA ligase
AMADFCGA_01845	CDS	1167			COG4307	putative protein
AMADFCGA_01846	CDS	489				hypothetical protein
AMADFCGA_01847	CDS	513				hypothetical protein
AMADFCGA_01848	CDS	1125				hypothetical protein
AMADFCGA_01849	CDS	1686				hypothetical protein
AMADFCGA_01850	CDS	786				hypothetical protein
AMADFCGA_01851	CDS	2211	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
AMADFCGA_01852	CDS	327	ybaB		COG0718	Nucleoid-associated protein YbaB
AMADFCGA_01853	CDS	255	tusA_2		COG0425	Sulfur carrier protein TusA
AMADFCGA_01854	CDS	1143	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
AMADFCGA_01855	CDS	171				hypothetical protein
AMADFCGA_01856	CDS	1770		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
AMADFCGA_01857	CDS	282	ppnP	2.4.2.1	COG3123	Pyrimidine/purine nucleoside phosphorylase
