locus_tag	ftype	length_bp	gene	EC_number	COG	product
INPMIPDD_01430	CDS	2061	dapb1	3.4.14.-		Dipeptidyl aminopeptidase BI
INPMIPDD_01431	CDS	477				hypothetical protein
INPMIPDD_01432	CDS	801	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
INPMIPDD_01433	CDS	525				hypothetical protein
INPMIPDD_01434	CDS	717				putative protein
INPMIPDD_01435	CDS	1179				hypothetical protein
INPMIPDD_01436	CDS	846				hypothetical protein
INPMIPDD_01437	CDS	498				hypothetical protein
INPMIPDD_01438	CDS	1068				hypothetical protein
INPMIPDD_01439	CDS	975	cysK	2.5.1.47	COG0031	Cysteine synthase A
INPMIPDD_01440	CDS	939				hypothetical protein
INPMIPDD_01441	CDS	3477	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
INPMIPDD_01442	CDS	1875	lplT			Lysophospholipid transporter LplT
INPMIPDD_01443	CDS	591				hypothetical protein
INPMIPDD_01444	CDS	948	panS		COG0385	Pantothenate precursors transporter PanS
INPMIPDD_01445	CDS	921	rdgC		COG2974	Recombination-associated protein RdgC
INPMIPDD_01446	tRNA	76				tRNA-Val(tac)
INPMIPDD_01447	tRNA	77				tRNA-Asp(gtc)
INPMIPDD_01448	CDS	396				hypothetical protein
INPMIPDD_01449	CDS	111				hypothetical protein
INPMIPDD_01450	CDS	1191	smtB	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
INPMIPDD_01451	CDS	393			COG0346	Virulence protein
INPMIPDD_01452	CDS	519				hypothetical protein
INPMIPDD_01453	CDS	1410				hypothetical protein
INPMIPDD_01454	CDS	771	fklB_1	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
INPMIPDD_01455	CDS	453				hypothetical protein
INPMIPDD_01456	CDS	342				hypothetical protein
INPMIPDD_01457	CDS	372				hypothetical protein
INPMIPDD_01458	CDS	1773				hypothetical protein
INPMIPDD_01459	CDS	2082	prc	3.4.21.102	COG0793	Tail-specific protease
INPMIPDD_01460	CDS	963	pikAII_1	2.3.1.239		Narbonolide/10-deoxymethynolide synthase PikA2, modules 3 and 4
INPMIPDD_01461	CDS	654		3.1.3.-	COG0560	putative phosphatase
INPMIPDD_01462	CDS	990	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
INPMIPDD_01463	CDS	798				hypothetical protein
INPMIPDD_01464	CDS	843				hypothetical protein
INPMIPDD_01465	CDS	807				hypothetical protein
INPMIPDD_01466	CDS	1068				hypothetical protein
INPMIPDD_01467	CDS	720	phnR		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
INPMIPDD_01468	CDS	4059	inaZ			Ice nucleation protein
INPMIPDD_01469	CDS	168				hypothetical protein
INPMIPDD_01470	CDS	1290	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
INPMIPDD_01471	CDS	636	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
INPMIPDD_01472	CDS	255	minE		COG0851	Cell division topological specificity factor
INPMIPDD_01473	CDS	813	minD		COG2894	Septum site-determining protein MinD
INPMIPDD_01474	CDS	861	minC		COG0850	Septum site-determining protein MinC
INPMIPDD_01475	CDS	933	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
INPMIPDD_01476	CDS	1182				hypothetical protein
INPMIPDD_01477	CDS	855				hypothetical protein
INPMIPDD_01478	CDS	411				hypothetical protein
INPMIPDD_01479	CDS	2448	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
INPMIPDD_01480	CDS	624	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GstB
INPMIPDD_01481	CDS	951	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
INPMIPDD_01482	CDS	789	yadH		COG0842	Inner membrane transport permease YadH
INPMIPDD_01483	CDS	2217	comEC		COG0658	ComE operon protein 3
INPMIPDD_01484	CDS	678	tolQ_5		COG0811	Tol-Pal system protein TolQ
INPMIPDD_01485	CDS	432	tolR			Tol-Pal system protein TolR
INPMIPDD_01486	CDS	996	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
INPMIPDD_01487	CDS	186				hypothetical protein
INPMIPDD_01488	CDS	765	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
INPMIPDD_01489	CDS	1020	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
INPMIPDD_01490	CDS	3315	rne	3.1.26.12		Ribonuclease E
INPMIPDD_01491	CDS	957	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
INPMIPDD_01492	CDS	663			COG0546	putative protein
INPMIPDD_01493	CDS	999				hypothetical protein
INPMIPDD_01494	CDS	579	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
INPMIPDD_01495	CDS	528	yceD_3		COG1399	Large ribosomal RNA subunit accumulation protein YceD
INPMIPDD_01496	CDS	183	rpmF		COG0333	50S ribosomal protein L32
INPMIPDD_01497	CDS	1023	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
INPMIPDD_01498	CDS	939	fabD_2	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
INPMIPDD_01499	CDS	744	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
INPMIPDD_01500	CDS	237	acpP_2		COG0236	Acyl carrier protein
INPMIPDD_01501	CDS	1245	fabF_3	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
INPMIPDD_01502	CDS	816	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
INPMIPDD_01503	CDS	1125	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
INPMIPDD_01504	CDS	633	tmk	2.7.4.9	COG0125	Thymidylate kinase
INPMIPDD_01505	CDS	987				hypothetical protein
INPMIPDD_01506	CDS	357				hypothetical protein
INPMIPDD_01507	CDS	786	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
INPMIPDD_01508	CDS	654				hypothetical protein
INPMIPDD_01509	CDS	663				hypothetical protein
INPMIPDD_01510	CDS	603				hypothetical protein
INPMIPDD_01511	CDS	561				hypothetical protein
INPMIPDD_01512	CDS	1014	usg		COG0136	USG-1 protein 
INPMIPDD_01513	CDS	2841				hypothetical protein
INPMIPDD_01514	CDS	855	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
INPMIPDD_01515	CDS	621	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
INPMIPDD_01516	CDS	921	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
INPMIPDD_01517	CDS	1305	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
INPMIPDD_01518	CDS	663	dedD			Cell division protein DedD
INPMIPDD_01519	CDS	588				hypothetical protein
INPMIPDD_01520	CDS	1509	purF_1	2.4.2.14	COG0034	Amidophosphoribosyltransferase
INPMIPDD_01521	CDS	1212	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
INPMIPDD_01522	CDS	819		1.1.1.16		Galactitol 2-dehydrogenase
INPMIPDD_01523	tRNA	76				tRNA-Val(tac)
INPMIPDD_01524	tRNA	77				tRNA-Asp(gtc)
INPMIPDD_01525	tRNA	77				tRNA-Asp(gtc)
INPMIPDD_01526	CDS	825				hypothetical protein
INPMIPDD_01527	CDS	1536	ilvA_1	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
INPMIPDD_01528	CDS	114				hypothetical protein
INPMIPDD_01529	CDS	1041				putative HTH-type transcriptional regulator
INPMIPDD_01530	CDS	1134				hypothetical protein
INPMIPDD_01531	CDS	2040	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
INPMIPDD_01532	CDS	945	dcyD_2	4.4.1.15	COG2515	D-cysteine desulfhydrase
INPMIPDD_01533	CDS	1464	proP_1			Proline/betaine transporter
INPMIPDD_01534	tRNA	87				tRNA-Glu(ttc)
INPMIPDD_01535	CDS	1281	arsB_2		COG1055	Arsenical pump membrane protein
INPMIPDD_01536	CDS	984				hypothetical protein
INPMIPDD_01537	CDS	1068				hypothetical protein
INPMIPDD_01538	CDS	891	nadK	2.7.1.23	COG0061	NAD kinase
INPMIPDD_01539	CDS	966	apaH_1	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
INPMIPDD_01540	CDS	873	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
INPMIPDD_01541	CDS	261				hypothetical protein
INPMIPDD_01542	CDS	801				hypothetical protein
INPMIPDD_01543	CDS	2667	pepN	3.4.11.2	COG0308	Aminopeptidase N
INPMIPDD_01544	CDS	654				hypothetical protein
INPMIPDD_01545	CDS	708				hypothetical protein
INPMIPDD_01546	CDS	555				hypothetical protein
INPMIPDD_01547	CDS	666				hypothetical protein
INPMIPDD_01548	CDS	426				hypothetical protein
INPMIPDD_01549	CDS	747				hypothetical protein
INPMIPDD_01550	CDS	1158	yjfC	6.3.1.-	COG0754	Putative acid--amine ligase YjfC
INPMIPDD_01551	CDS	1356				putative protein
INPMIPDD_01552	CDS	1047	hcf136_1			Ycf48-like protein
INPMIPDD_01553	CDS	2391				hypothetical protein
INPMIPDD_01554	CDS	441				hypothetical protein
INPMIPDD_01555	CDS	927				hypothetical protein
INPMIPDD_01556	CDS	585				hypothetical protein
INPMIPDD_01557	CDS	651	lutR_1		COG2186	HTH-type transcriptional regulator LutR
INPMIPDD_01558	CDS	1743	araC	4.2.1.25		L-arabonate dehydratase
INPMIPDD_01559	CDS	1314	abaQ_1			Quinolone resistance transporter
INPMIPDD_01560	CDS	993				hypothetical protein
INPMIPDD_01561	CDS	285				hypothetical protein
INPMIPDD_01562	CDS	1248	pgl_2	3.1.1.31	COG2706	6-phosphogluconolactonase
INPMIPDD_01563	CDS	117				hypothetical protein
INPMIPDD_01564	CDS	501				hypothetical protein
INPMIPDD_01565	CDS	3645				hypothetical protein
INPMIPDD_01566	CDS	1245	sbcD		COG0420	Nuclease SbcCD subunit D
INPMIPDD_01567	CDS	1659				hypothetical protein
INPMIPDD_01568	CDS	1719				hypothetical protein
INPMIPDD_01569	CDS	1059				hypothetical protein
INPMIPDD_01570	CDS	495				hypothetical protein
INPMIPDD_01571	CDS	945				hypothetical protein
INPMIPDD_01572	CDS	960				hypothetical protein
INPMIPDD_01573	CDS	747	pmdD_1	3.1.1.57	COG3618	2-pyrone-4,6-dicarbaxylate hydrolase
INPMIPDD_01574	CDS	360				hypothetical protein
INPMIPDD_01575	CDS	4857	gdhB	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
INPMIPDD_01576	CDS	573	mntP		COG1971	putative manganese efflux pump MntP
INPMIPDD_01577	CDS	2616	acnB	4.2.1.3	COG1049	Aconitate hydratase B
INPMIPDD_01578	CDS	471				hypothetical protein
INPMIPDD_01579	CDS	648				hypothetical protein
INPMIPDD_01580	CDS	489	marR		COG1846	Multiple antibiotic resistance protein MarR
INPMIPDD_01581	CDS	1209	emrA_1		COG1566	Multidrug export protein EmrA
INPMIPDD_01582	CDS	1539	emrB			Multidrug export protein EmrB
INPMIPDD_01583	CDS	810				IS3 family transposase ISPsy9
INPMIPDD_01584	CDS	540				IS3 family transposase ISPsy9
INPMIPDD_01585	CDS	747	lpxH_1	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
INPMIPDD_01586	CDS	504		5.2.1.8		Peptidyl-prolyl cis-trans isomerase cyp18
INPMIPDD_01587	CDS	1695	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
INPMIPDD_01588	CDS	1383	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
INPMIPDD_01589	CDS	1854	acoR		COG3284	Acetoin catabolism regulatory protein
INPMIPDD_01590	CDS	1095	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
INPMIPDD_01591	CDS	1116	sugC_2	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
INPMIPDD_01592	CDS	867	ngcF		COG1175	Diacetylchitobiose uptake system permease protein NgcF
INPMIPDD_01593	CDS	801	dasC_1		COG0395	Diacetylchitobiose uptake system permease protein DasC
INPMIPDD_01594	CDS	273				hypothetical protein
INPMIPDD_01595	CDS	1773				hypothetical protein
INPMIPDD_01596	CDS	855	folD_1		COG0190	Bifunctional protein FolD protein
INPMIPDD_01597	tRNA	77				tRNA-Arg(tct)
INPMIPDD_01598	tRNA	76				tRNA-His(gtg)
INPMIPDD_01599	tRNA	85				tRNA-Leu(tag)
INPMIPDD_01600	CDS	492				hypothetical protein
INPMIPDD_01601	CDS	738				hypothetical protein
INPMIPDD_01602	CDS	1311	tig	5.2.1.8	COG0544	Trigger factor
INPMIPDD_01603	CDS	642	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
INPMIPDD_01604	CDS	1284	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
INPMIPDD_01605	CDS	2397	lon_1	3.4.21.53	COG0466	Lon protease
INPMIPDD_01606	CDS	273	hupB_1		COG0776	DNA-binding protein HU-beta
INPMIPDD_01607	CDS	1884	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
INPMIPDD_01608	CDS	795	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
INPMIPDD_01609	CDS	1611	yejF_2		COG4172	putative ABC transporter ATP-binding protein YejF
INPMIPDD_01610	CDS	1020	yejE_2		COG4239	Inner membrane ABC transporter permease protein YejE
INPMIPDD_01611	CDS	1074	yejB_2		COG4174	Inner membrane ABC transporter permease protein YejB
INPMIPDD_01612	CDS	1842				hypothetical protein
INPMIPDD_01613	CDS	1968				hypothetical protein
INPMIPDD_01614	CDS	1545	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
INPMIPDD_01615	CDS	780	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
INPMIPDD_01616	CDS	762				hypothetical protein
INPMIPDD_01617	CDS	453	rnhA	3.1.26.4	COG0328	Ribonuclease HI
INPMIPDD_01618	CDS	780	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
INPMIPDD_01619	CDS	555	satA	2.3.-.-		Streptothricin acetyltransferase A
INPMIPDD_01620	CDS	216				hypothetical protein
INPMIPDD_01621	CDS	570	chrR_2	1.6.5.2	COG0431	Quinone reductase
INPMIPDD_01622	CDS	5214				hypothetical protein
INPMIPDD_01623	CDS	1152	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
INPMIPDD_01624	CDS	1098	caiD	4.2.1.149		Carnitinyl-CoA dehydratase
INPMIPDD_01625	CDS	1680				hypothetical protein
INPMIPDD_01626	CDS	1158	emrA_2			Colistin resistance protein EmrA
INPMIPDD_01627	CDS	1617	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
INPMIPDD_01628	CDS	1020	zntB_1		COG0598	Zinc transport protein ZntB
INPMIPDD_01629	CDS	822		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
INPMIPDD_01630	CDS	1632	mcpP		COG0840	Methyl-accepting chemotaxis protein McpP
INPMIPDD_01631	CDS	609	rutR_3		COG1309	HTH-type transcriptional regulator RutR
INPMIPDD_01632	CDS	2856	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
INPMIPDD_01633	CDS	654	betI_1			HTH-type transcriptional regulator BetI
INPMIPDD_01634	CDS	2697	xyl3A_1	3.2.1.37	COG1472	Xylan 1,4-beta-xylosidase
INPMIPDD_01635	CDS	249				hypothetical protein
INPMIPDD_01636	CDS	2169	pupB			Ferric-pseudobactin BN7/BN8 receptor
INPMIPDD_01637	CDS	1539	phrB_2	4.1.99.13	COG3046	(6-4) photolyase
INPMIPDD_01638	CDS	429				hypothetical protein
INPMIPDD_01639	CDS	1293				hypothetical protein
INPMIPDD_01640	CDS	1200	nepI_1		COG2814	Purine ribonucleoside efflux pump NepI
INPMIPDD_01641	CDS	1641				hypothetical protein
INPMIPDD_01642	CDS	996	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
INPMIPDD_01643	CDS	723		3.8.1.2		2-haloalkanoic acid dehalogenase
INPMIPDD_01644	CDS	519				hypothetical protein
INPMIPDD_01645	CDS	9066	tycC_1			Tyrocidine synthase 3
INPMIPDD_01646	CDS	4113	dltA_1	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
INPMIPDD_01647	CDS	9183	dltA_2	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
INPMIPDD_01648	CDS	870	tauD_2	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
INPMIPDD_01649	CDS	516				hypothetical protein
INPMIPDD_01650	CDS	1128				hypothetical protein
INPMIPDD_01651	CDS	1929	mcpQ_4		COG0840	Methyl-accepting chemotaxis protein McpQ
INPMIPDD_01652	CDS	933	eamA_2		COG0697	putative amino-acid metabolite efflux pump
INPMIPDD_01653	CDS	855	cmpR_2		COG0583	HTH-type transcriptional activator CmpR
INPMIPDD_01654	CDS	240				hypothetical protein
INPMIPDD_01655	CDS	1017	acdS	3.5.99.7		1-aminocyclopropane-1-carboxylate deaminase
INPMIPDD_01656	CDS	507	lrp_4		COG1522	Leucine-responsive regulatory protein
INPMIPDD_01657	CDS	909	yedI		COG2354	Inner membrane protein YedI
INPMIPDD_01658	CDS	786				hypothetical protein
INPMIPDD_01659	CDS	1293				hypothetical protein
INPMIPDD_01660	CDS	513	allA	4.3.2.3	COG3194	Ureidoglycolate lyase
INPMIPDD_01661	CDS	996	alc	3.5.3.4		allantoicase
INPMIPDD_01662	CDS	516	uao			Uric acid degradation bifunctional protein
INPMIPDD_01663	CDS	930				hypothetical protein
INPMIPDD_01664	CDS	354	pucM	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
INPMIPDD_01665	CDS	750				hypothetical protein
INPMIPDD_01666	CDS	1335	guaD	3.5.4.3	COG0402	Guanine deaminase
INPMIPDD_01667	CDS	840				hypothetical protein
INPMIPDD_01668	CDS	2484	pucD	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
INPMIPDD_01669	CDS	1455				hypothetical protein
INPMIPDD_01670	CDS	660				hypothetical protein
INPMIPDD_01671	CDS	3489	smc_1		COG1196	Chromosome partition protein Smc
INPMIPDD_01672	CDS	864	zipA			Cell division protein ZipA
INPMIPDD_01673	CDS	2364	ligA	6.5.1.2		DNA ligase
INPMIPDD_01674	CDS	1167			COG4307	putative protein
INPMIPDD_01675	CDS	489				hypothetical protein
INPMIPDD_01676	CDS	780				hypothetical protein
INPMIPDD_01677	CDS	1125				hypothetical protein
INPMIPDD_01678	CDS	1686				hypothetical protein
INPMIPDD_01679	CDS	795				hypothetical protein
INPMIPDD_01680	CDS	2223	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
INPMIPDD_01681	CDS	327	ybaB		COG0718	Nucleoid-associated protein YbaB
INPMIPDD_01682	CDS	255	tusA_2		COG0425	Sulfur carrier protein TusA
INPMIPDD_01683	CDS	1143	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
INPMIPDD_01684	CDS	171				hypothetical protein
INPMIPDD_01685	CDS	1770		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
INPMIPDD_01686	CDS	282	ppnP	2.4.2.1	COG3123	Pyrimidine/purine nucleoside phosphorylase
INPMIPDD_01687	CDS	546	polC_1	2.7.7.7		DNA polymerase III PolC-type
INPMIPDD_01688	CDS	840				hypothetical protein
INPMIPDD_01689	CDS	168				hypothetical protein
INPMIPDD_01690	CDS	1365	yhdG		COG0531	putative amino acid permease YhdG
INPMIPDD_01691	CDS	699	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
INPMIPDD_01692	CDS	1008	yfmJ	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
INPMIPDD_01693	CDS	936	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
INPMIPDD_01694	CDS	1194	ydcO		COG3135	Inner membrane protein YdcO
INPMIPDD_01695	CDS	471				hypothetical protein
INPMIPDD_01696	CDS	1167	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
INPMIPDD_01697	CDS	603	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
INPMIPDD_01698	CDS	387				hypothetical protein
INPMIPDD_01699	CDS	372				hypothetical protein
INPMIPDD_01700	CDS	546	folE_2	3.5.4.16	COG0302	GTP cyclohydrolase 1
INPMIPDD_01701	CDS	210				hypothetical protein
INPMIPDD_01702	CDS	168				hypothetical protein
INPMIPDD_01703	CDS	558	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
INPMIPDD_01704	CDS	318				hypothetical protein
INPMIPDD_01705	CDS	591	sttH	3.5.2.19		Streptothricin hydrolase
INPMIPDD_01706	CDS	909	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
INPMIPDD_01707	CDS	804				hypothetical protein
INPMIPDD_01708	CDS	1029				hypothetical protein
INPMIPDD_01709	CDS	1092	aroC	4.2.3.5		Chorismate synthase
INPMIPDD_01710	CDS	1164	hcaT			putative 3-phenylpropionic acid transporter
INPMIPDD_01711	CDS	615	mtnB_1	4.2.1.109	COG0235	Methylthioribulose-1-phosphate dehydratase
INPMIPDD_01712	CDS	546	mtnD	1.13.11.54	COG1791	Acireductone dioxygenase
INPMIPDD_01713	CDS	684	mtnC	3.1.3.77		Enolase-phosphatase E1
INPMIPDD_01714	CDS	723				hypothetical protein
INPMIPDD_01715	CDS	279				hypothetical protein
INPMIPDD_01716	CDS	546				hypothetical protein
INPMIPDD_01717	CDS	519				hypothetical protein
INPMIPDD_01718	CDS	927	zupT			Zinc transporter ZupT
INPMIPDD_01719	CDS	192				hypothetical protein
INPMIPDD_01720	CDS	861	speE_1	2.5.1.-	COG0421	Polyamine aminopropyltransferase
INPMIPDD_01721	CDS	2088				hypothetical protein
INPMIPDD_01722	CDS	237				hypothetical protein
INPMIPDD_01723	CDS	342				hypothetical protein
INPMIPDD_01724	CDS	1410			COG2308	putative protein
INPMIPDD_01725	CDS	960				hypothetical protein
INPMIPDD_01726	CDS	831			COG1305	putative protein
INPMIPDD_01727	CDS	372				hypothetical protein
INPMIPDD_01728	CDS	102				hypothetical protein
INPMIPDD_01729	CDS	729				hypothetical protein
INPMIPDD_01730	CDS	972	corA		COG0598	Cobalt/magnesium transport protein CorA
INPMIPDD_01731	CDS	690	fadB_1	5.3.3.8		Fatty acid oxidation complex subunit alpha
INPMIPDD_01732	CDS	294				hypothetical protein
INPMIPDD_01733	CDS	330				hypothetical protein
INPMIPDD_01734	CDS	420				hypothetical protein
INPMIPDD_01735	CDS	171				hypothetical protein
INPMIPDD_01736	CDS	369	cycA			Cytochrome c2
INPMIPDD_01737	CDS	531				hypothetical protein
INPMIPDD_01738	CDS	504				hypothetical protein
INPMIPDD_01739	CDS	258				hypothetical protein
INPMIPDD_01740	CDS	942				hypothetical protein
INPMIPDD_01741	CDS	909	dmlR_4			HTH-type transcriptional regulator DmlR
INPMIPDD_01742	tRNA	90				tRNA-Ser(gga)
INPMIPDD_01743	CDS	750	bdcA		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
INPMIPDD_01744	CDS	567	yecD	3.-.-.-	COG1335	Isochorismatase family protein YecD
INPMIPDD_01745	CDS	2745				hypothetical protein
INPMIPDD_01746	CDS	525				hypothetical protein
INPMIPDD_01747	CDS	3591	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
INPMIPDD_01748	CDS	1464	gap2	1.2.1.-		Glyceraldehyde-3-phosphate dehydrogenase-like protein
INPMIPDD_01749	CDS	1263	lgoT			putative L-galactonate transporter
INPMIPDD_01750	CDS	1293	proP_2			Proline/betaine transporter
INPMIPDD_01751	CDS	1023	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
INPMIPDD_01752	CDS	1395	sthA	1.6.1.1	COG1249	Soluble pyridine nucleotide transhydrogenase
INPMIPDD_01753	CDS	723	ugpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
INPMIPDD_01754	CDS	588				hypothetical protein
INPMIPDD_01755	CDS	1251	lolE_1		COG4591	Lipoprotein-releasing system transmembrane protein LolE
INPMIPDD_01756	CDS	699	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
INPMIPDD_01757	CDS	1245	lolE_2		COG4591	Lipoprotein-releasing system transmembrane protein LolE
INPMIPDD_01758	CDS	831	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
INPMIPDD_01759	CDS	270				hypothetical protein
INPMIPDD_01760	CDS	609	phnX	3.11.1.1		Phosphonoacetaldehyde hydrolase
INPMIPDD_01761	CDS	702	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
INPMIPDD_01762	CDS	300				hypothetical protein
INPMIPDD_01763	CDS	1359	rssB_2			Regulator of RpoS
INPMIPDD_01764	CDS	486				hypothetical protein
INPMIPDD_01765	CDS	930	tal	2.2.1.2		Transaldolase
INPMIPDD_01766	CDS	2370	fpvA_1		COG4773	Ferripyoverdine receptor
INPMIPDD_01767	CDS	1263	cpg2_1	3.4.17.11		Carboxypeptidase G2
INPMIPDD_01768	CDS	444	umuD_1	3.4.21.-	COG1974	Protein UmuD
INPMIPDD_01769	CDS	240				hypothetical protein
INPMIPDD_01770	CDS	1134	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
INPMIPDD_01771	CDS	342				hypothetical protein
INPMIPDD_01772	CDS	816			COG2513	putative protein
INPMIPDD_01773	CDS	1110				hypothetical protein
INPMIPDD_01774	CDS	930				hypothetical protein
INPMIPDD_01775	CDS	1224				hypothetical protein
INPMIPDD_01776	CDS	660				hypothetical protein
INPMIPDD_01777	CDS	1281	ectB	2.6.1.76		Diaminobutyrate--2-oxoglutarate transaminase
INPMIPDD_01778	CDS	711				hypothetical protein
INPMIPDD_01779	CDS	447				hypothetical protein
INPMIPDD_01780	CDS	924	yofA_1		COG0583	HTH-type transcriptional regulator YofA
