locus_tag	ftype	length_bp	gene	EC_number	COG	product
MGBLIEJO_01430	CDS	189				hypothetical protein
MGBLIEJO_01431	CDS	225				hypothetical protein
MGBLIEJO_01432	CDS	252				hypothetical protein
MGBLIEJO_01433	CDS	216				hypothetical protein
MGBLIEJO_01434	CDS	1416				hypothetical protein
MGBLIEJO_01435	CDS	582				hypothetical protein
MGBLIEJO_01436	CDS	687				hypothetical protein
MGBLIEJO_01437	CDS	300				hypothetical protein
MGBLIEJO_01438	CDS	3009				hypothetical protein
MGBLIEJO_01439	CDS	456				hypothetical protein
MGBLIEJO_01440	CDS	1485				hypothetical protein
MGBLIEJO_01441	CDS	924				hypothetical protein
MGBLIEJO_01442	CDS	669				hypothetical protein
MGBLIEJO_01443	CDS	393				hypothetical protein
MGBLIEJO_01444	CDS	369				hypothetical protein
MGBLIEJO_01445	CDS	240				hypothetical protein
MGBLIEJO_01446	CDS	321				hypothetical protein
MGBLIEJO_01447	CDS	333				hypothetical protein
MGBLIEJO_01448	CDS	1464	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
MGBLIEJO_01449	CDS	750				hypothetical protein
MGBLIEJO_01450	CDS	2160				hypothetical protein
MGBLIEJO_01451	CDS	507				hypothetical protein
MGBLIEJO_01452	CDS	558				hypothetical protein
MGBLIEJO_01453	CDS	747				hypothetical protein
MGBLIEJO_01454	CDS	714				hypothetical protein
MGBLIEJO_01455	CDS	363				hypothetical protein
MGBLIEJO_01456	CDS	2259				hypothetical protein
MGBLIEJO_01457	CDS	1452				hypothetical protein
MGBLIEJO_01458	CDS	600				hypothetical protein
MGBLIEJO_01459	CDS	525				hypothetical protein
MGBLIEJO_01460	CDS	612				hypothetical protein
MGBLIEJO_01461	CDS	336				hypothetical protein
MGBLIEJO_01462	CDS	318				hypothetical protein
MGBLIEJO_01463	CDS	156				hypothetical protein
MGBLIEJO_01464	CDS	573				hypothetical protein
MGBLIEJO_01465	CDS	231				hypothetical protein
MGBLIEJO_01466	CDS	366				hypothetical protein
MGBLIEJO_01467	CDS	267				hypothetical protein
MGBLIEJO_01468	CDS	2022	topB_1	5.6.2.1	COG0550	DNA topoisomerase 3
MGBLIEJO_01469	CDS	1095				hypothetical protein
MGBLIEJO_01470	CDS	963	xerC_3		COG4974	Tyrosine recombinase XerC
MGBLIEJO_01471	CDS	591				IS3 family transposase ISPsy24
MGBLIEJO_01472	CDS	309				hypothetical protein
MGBLIEJO_01473	CDS	486				hypothetical protein
MGBLIEJO_01474	CDS	402				hypothetical protein
MGBLIEJO_01475	CDS	333				hypothetical protein
MGBLIEJO_01476	CDS	150				hypothetical protein
MGBLIEJO_01477	CDS	2037				IS66 family transposase ISPsy43
MGBLIEJO_01478	CDS	5295	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
MGBLIEJO_01479	CDS	960	cheB_5	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
MGBLIEJO_01480	CDS	366				hypothetical protein
MGBLIEJO_01481	CDS	1158	xerC_4			Tyrosine recombinase XerC
MGBLIEJO_01482	CDS	1680				hypothetical protein
MGBLIEJO_01483	CDS	1896				hypothetical protein
MGBLIEJO_01484	CDS	429				hypothetical protein
MGBLIEJO_01485	CDS	2202				hypothetical protein
MGBLIEJO_01486	CDS	309				hypothetical protein
MGBLIEJO_01487	CDS	441				hypothetical protein
MGBLIEJO_01488	CDS	1407				hypothetical protein
MGBLIEJO_01489	CDS	933				hypothetical protein
MGBLIEJO_01490	CDS	525				hypothetical protein
MGBLIEJO_01491	CDS	1092	tcpE			Toxin coregulated pilus biosynthesis protein E
MGBLIEJO_01492	CDS	1632				hypothetical protein
MGBLIEJO_01493	CDS	603				hypothetical protein
MGBLIEJO_01494	CDS	1359				hypothetical protein
MGBLIEJO_01495	CDS	1737				hypothetical protein
MGBLIEJO_01496	CDS	1134				hypothetical protein
MGBLIEJO_01497	CDS	975				hypothetical protein
MGBLIEJO_01498	CDS	489	hcp1_2		COG3157	Protein hcp1
MGBLIEJO_01499	CDS	1953	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
MGBLIEJO_01500	CDS	1887				hypothetical protein
MGBLIEJO_01501	CDS	243				hypothetical protein
MGBLIEJO_01502	CDS	471				Single-stranded DNA-binding protein
MGBLIEJO_01503	CDS	174				hypothetical protein
MGBLIEJO_01504	CDS	780				hypothetical protein
MGBLIEJO_01505	CDS	708				hypothetical protein
MGBLIEJO_01506	CDS	1365				hypothetical protein
MGBLIEJO_01507	CDS	738				hypothetical protein
MGBLIEJO_01508	CDS	1749				hypothetical protein
MGBLIEJO_01509	CDS	264				hypothetical protein
MGBLIEJO_01510	CDS	246				hypothetical protein
MGBLIEJO_01511	CDS	408				hypothetical protein
MGBLIEJO_01512	CDS	342				hypothetical protein
MGBLIEJO_01513	CDS	1347	dnaB_2	3.6.4.12	COG0305	Replicative DNA helicase
MGBLIEJO_01514	CDS	702				hypothetical protein
MGBLIEJO_01515	CDS	756				hypothetical protein
MGBLIEJO_01516	CDS	861	soj_2	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
MGBLIEJO_01517	CDS	1914	mcpQ_3		COG0840	Methyl-accepting chemotaxis protein McpQ
MGBLIEJO_01518	CDS	189				hypothetical protein
MGBLIEJO_01519	CDS	267				hypothetical protein
MGBLIEJO_01520	CDS	582	yohD		COG0586	Inner membrane protein YohD
MGBLIEJO_01521	CDS	855	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
MGBLIEJO_01522	CDS	1059	nadA	2.5.1.72	COG0379	Quinolinate synthase A
MGBLIEJO_01523	CDS	1434	bepA_2	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
MGBLIEJO_01524	CDS	252	tusA_1		COG0425	Sulfur carrier protein TusA
MGBLIEJO_01525	CDS	1071				hypothetical protein
MGBLIEJO_01526	CDS	474	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
MGBLIEJO_01527	CDS	564	gcvR		COG2716	Glycine cleavage system transcriptional repressor
MGBLIEJO_01528	CDS	879	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
MGBLIEJO_01529	CDS	1119	bamC			Outer membrane protein assembly factor BamC
MGBLIEJO_01530	CDS	759	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
MGBLIEJO_01531	CDS	711	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
MGBLIEJO_01532	tRNA	90				tRNA-Ser(cga)
MGBLIEJO_01533	CDS	231				hypothetical protein
MGBLIEJO_01534	CDS	291				hypothetical protein
MGBLIEJO_01535	CDS	96				hypothetical protein
MGBLIEJO_01536	CDS	312				hypothetical protein
MGBLIEJO_01537	CDS	249				hypothetical protein
MGBLIEJO_01538	CDS	1122	nemA_1	1.3.1.-	COG1902	N-ethylmaleimide reductase
MGBLIEJO_01539	CDS	930	dmlR_3			HTH-type transcriptional regulator DmlR
MGBLIEJO_01540	CDS	969				hypothetical protein
MGBLIEJO_01541	CDS	483				hypothetical protein
MGBLIEJO_01542	CDS	1692	maeA	1.1.1.38	COG0281	NAD-dependent malic enzyme
MGBLIEJO_01543	CDS	1509	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
MGBLIEJO_01544	CDS	1134	rnd	3.1.13.5	COG0349	Ribonuclease D
MGBLIEJO_01545	CDS	294	ycgL		COG3100	Protein YcgL
MGBLIEJO_01546	CDS	933	ghrA_2	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
MGBLIEJO_01547	CDS	594	rutE	1.1.1.298		malonic semialdehyde reductase RutE
MGBLIEJO_01548	CDS	450				hypothetical protein
MGBLIEJO_01549	CDS	381				hypothetical protein
MGBLIEJO_01550	CDS	501				hypothetical protein
MGBLIEJO_01551	CDS	897	copB			Copper resistance protein B
MGBLIEJO_01552	CDS	1779	copA_2			Copper resistance protein A
MGBLIEJO_01553	CDS	375				hypothetical protein
MGBLIEJO_01554	CDS	477				hypothetical protein
MGBLIEJO_01555	CDS	2061	ptrB	3.4.21.83	COG1770	Protease 2
MGBLIEJO_01556	CDS	477				hypothetical protein
MGBLIEJO_01557	CDS	801	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
MGBLIEJO_01558	CDS	525				hypothetical protein
MGBLIEJO_01559	CDS	717				putative protein
MGBLIEJO_01560	CDS	1179				hypothetical protein
MGBLIEJO_01561	CDS	846				hypothetical protein
MGBLIEJO_01562	CDS	498				hypothetical protein
MGBLIEJO_01563	CDS	1068				hypothetical protein
MGBLIEJO_01564	CDS	975	cysK	2.5.1.47	COG0031	Cysteine synthase A
MGBLIEJO_01565	CDS	939				hypothetical protein
MGBLIEJO_01566	CDS	3477	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
MGBLIEJO_01567	CDS	1875	lplT			Lysophospholipid transporter LplT
MGBLIEJO_01568	CDS	948	panS		COG0385	Pantothenate precursors transporter PanS
MGBLIEJO_01569	CDS	921	rdgC		COG2974	Recombination-associated protein RdgC
MGBLIEJO_01570	tRNA	76				tRNA-Val(tac)
MGBLIEJO_01571	tRNA	77				tRNA-Asp(gtc)
MGBLIEJO_01572	CDS	396				hypothetical protein
MGBLIEJO_01573	CDS	111				hypothetical protein
MGBLIEJO_01574	CDS	1191	smtB	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
MGBLIEJO_01575	CDS	393			COG0346	Virulence protein
MGBLIEJO_01576	CDS	519				hypothetical protein
MGBLIEJO_01577	CDS	1410				hypothetical protein
MGBLIEJO_01578	CDS	771	fklB_1	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
MGBLIEJO_01579	CDS	453				hypothetical protein
MGBLIEJO_01580	CDS	342				hypothetical protein
MGBLIEJO_01581	CDS	372				hypothetical protein
MGBLIEJO_01582	CDS	1773				hypothetical protein
MGBLIEJO_01583	CDS	2082	prc	3.4.21.102	COG0793	Tail-specific protease
MGBLIEJO_01584	CDS	963	pikAII_1	2.3.1.239		Narbonolide/10-deoxymethynolide synthase PikA2, modules 3 and 4
MGBLIEJO_01585	CDS	654		3.1.3.-	COG0560	putative phosphatase
MGBLIEJO_01586	CDS	990	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
MGBLIEJO_01587	CDS	798				hypothetical protein
MGBLIEJO_01588	CDS	843				hypothetical protein
MGBLIEJO_01589	CDS	807				hypothetical protein
MGBLIEJO_01590	CDS	1068				hypothetical protein
MGBLIEJO_01591	CDS	720	phnR		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
MGBLIEJO_01592	CDS	4035	inaZ			Ice nucleation protein
MGBLIEJO_01593	CDS	1290	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
MGBLIEJO_01594	CDS	636	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
MGBLIEJO_01595	CDS	255	minE		COG0851	Cell division topological specificity factor
MGBLIEJO_01596	CDS	813	minD		COG2894	Septum site-determining protein MinD
MGBLIEJO_01597	CDS	861	minC		COG0850	Septum site-determining protein MinC
MGBLIEJO_01598	CDS	933	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
MGBLIEJO_01599	CDS	1182				hypothetical protein
MGBLIEJO_01600	CDS	855				hypothetical protein
MGBLIEJO_01601	CDS	411				hypothetical protein
MGBLIEJO_01602	CDS	2448	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
MGBLIEJO_01603	CDS	624	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GstB
MGBLIEJO_01604	CDS	951	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
MGBLIEJO_01605	CDS	789	yadH		COG0842	Inner membrane transport permease YadH
MGBLIEJO_01606	CDS	2217	comEC		COG0658	ComE operon protein 3
MGBLIEJO_01607	CDS	678	tolQ_5		COG0811	Tol-Pal system protein TolQ
MGBLIEJO_01608	CDS	432	tolR			Tol-Pal system protein TolR
MGBLIEJO_01609	CDS	996	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
MGBLIEJO_01610	CDS	186				hypothetical protein
MGBLIEJO_01611	CDS	765	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
MGBLIEJO_01612	CDS	1020	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
MGBLIEJO_01613	CDS	3297	rne	3.1.26.12		Ribonuclease E
MGBLIEJO_01614	CDS	957	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
MGBLIEJO_01615	CDS	663			COG0546	putative protein
MGBLIEJO_01616	CDS	999				hypothetical protein
MGBLIEJO_01617	CDS	579	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
MGBLIEJO_01618	CDS	528	yceD_3		COG1399	Large ribosomal RNA subunit accumulation protein YceD
MGBLIEJO_01619	CDS	183	rpmF		COG0333	50S ribosomal protein L32
MGBLIEJO_01620	CDS	1023	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
MGBLIEJO_01621	CDS	939	fabD_2	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
MGBLIEJO_01622	CDS	744	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MGBLIEJO_01623	CDS	237	acpP_2		COG0236	Acyl carrier protein
MGBLIEJO_01624	CDS	1245	fabF_3	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
MGBLIEJO_01625	CDS	816	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
MGBLIEJO_01626	CDS	1149	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
MGBLIEJO_01627	CDS	633	tmk	2.7.4.9	COG0125	Thymidylate kinase
MGBLIEJO_01628	CDS	987				hypothetical protein
MGBLIEJO_01629	CDS	357				hypothetical protein
MGBLIEJO_01630	CDS	786	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
MGBLIEJO_01631	CDS	654				hypothetical protein
MGBLIEJO_01632	CDS	663				hypothetical protein
MGBLIEJO_01633	CDS	603				hypothetical protein
MGBLIEJO_01634	CDS	561				hypothetical protein
MGBLIEJO_01635	CDS	1014	usg		COG0136	USG-1 protein 
MGBLIEJO_01636	CDS	2835				hypothetical protein
MGBLIEJO_01637	CDS	855	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
MGBLIEJO_01638	CDS	621	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
MGBLIEJO_01639	CDS	921	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
MGBLIEJO_01640	CDS	1305	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
MGBLIEJO_01641	CDS	654	dedD			Cell division protein DedD
MGBLIEJO_01642	CDS	588				hypothetical protein
MGBLIEJO_01643	CDS	1509	purF_1	2.4.2.14	COG0034	Amidophosphoribosyltransferase
MGBLIEJO_01644	CDS	1212	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
MGBLIEJO_01645	CDS	819		1.1.1.16		Galactitol 2-dehydrogenase
MGBLIEJO_01646	tRNA	76				tRNA-Val(tac)
MGBLIEJO_01647	tRNA	77				tRNA-Asp(gtc)
MGBLIEJO_01648	tRNA	77				tRNA-Asp(gtc)
MGBLIEJO_01649	CDS	828				hypothetical protein
MGBLIEJO_01650	CDS	1536	ilvA_1	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
MGBLIEJO_01651	CDS	114				hypothetical protein
MGBLIEJO_01652	CDS	1041				putative HTH-type transcriptional regulator
MGBLIEJO_01653	CDS	1131				hypothetical protein
MGBLIEJO_01654	CDS	2040	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
MGBLIEJO_01655	CDS	945	dcyD_2	4.4.1.15	COG2515	D-cysteine desulfhydrase
MGBLIEJO_01656	CDS	1464	proP_1			Proline/betaine transporter
MGBLIEJO_01657	tRNA	87				tRNA-Glu(ttc)
MGBLIEJO_01658	CDS	1281	arsB		COG1055	Arsenical pump membrane protein
MGBLIEJO_01659	CDS	1023				hypothetical protein
MGBLIEJO_01660	CDS	1068				hypothetical protein
MGBLIEJO_01661	CDS	891	nadK	2.7.1.23	COG0061	NAD kinase
MGBLIEJO_01662	CDS	966	apaH_1	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
MGBLIEJO_01663	CDS	873	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
MGBLIEJO_01664	CDS	261				hypothetical protein
MGBLIEJO_01665	CDS	834				hypothetical protein
MGBLIEJO_01666	CDS	2667	pepN	3.4.11.2	COG0308	Aminopeptidase N
MGBLIEJO_01667	CDS	762				hypothetical protein
MGBLIEJO_01668	CDS	654				hypothetical protein
MGBLIEJO_01669	CDS	708				hypothetical protein
MGBLIEJO_01670	CDS	555				hypothetical protein
MGBLIEJO_01671	CDS	666				hypothetical protein
MGBLIEJO_01672	CDS	426				hypothetical protein
MGBLIEJO_01673	CDS	747				hypothetical protein
MGBLIEJO_01674	CDS	1158	yjfC	6.3.1.-	COG0754	Putative acid--amine ligase YjfC
MGBLIEJO_01675	CDS	1356				putative protein
MGBLIEJO_01676	CDS	1047	hcf136_1			Ycf48-like protein
MGBLIEJO_01677	CDS	2391				hypothetical protein
MGBLIEJO_01678	CDS	441				hypothetical protein
MGBLIEJO_01679	CDS	927				hypothetical protein
MGBLIEJO_01680	CDS	585				hypothetical protein
MGBLIEJO_01681	CDS	651	lutR_1		COG2186	HTH-type transcriptional regulator LutR
MGBLIEJO_01682	CDS	1743	araC	4.2.1.25		L-arabonate dehydratase
MGBLIEJO_01683	CDS	1314	abaQ_1			Quinolone resistance transporter
MGBLIEJO_01684	CDS	993				hypothetical protein
MGBLIEJO_01685	CDS	285				hypothetical protein
MGBLIEJO_01686	CDS	1173	pgl_2	3.1.1.31	COG2706	6-phosphogluconolactonase
MGBLIEJO_01687	CDS	195				hypothetical protein
MGBLIEJO_01688	CDS	3645				hypothetical protein
MGBLIEJO_01689	CDS	1245	sbcD		COG0420	Nuclease SbcCD subunit D
MGBLIEJO_01690	CDS	1659				hypothetical protein
MGBLIEJO_01691	CDS	1719				hypothetical protein
MGBLIEJO_01692	CDS	1059				hypothetical protein
MGBLIEJO_01693	CDS	495				hypothetical protein
MGBLIEJO_01694	CDS	945				hypothetical protein
MGBLIEJO_01695	CDS	960				hypothetical protein
MGBLIEJO_01696	CDS	747	pmdD_1	3.1.1.57	COG3618	2-pyrone-4,6-dicarbaxylate hydrolase
MGBLIEJO_01697	CDS	360				hypothetical protein
MGBLIEJO_01698	CDS	4857	gdhB	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
MGBLIEJO_01699	CDS	573	mntP		COG1971	putative manganese efflux pump MntP
MGBLIEJO_01700	CDS	2616	acnB	4.2.1.3	COG1049	Aconitate hydratase B
MGBLIEJO_01701	CDS	471				hypothetical protein
MGBLIEJO_01702	CDS	648				hypothetical protein
MGBLIEJO_01703	CDS	489	marR		COG1846	Multiple antibiotic resistance protein MarR
MGBLIEJO_01704	CDS	1209	emrA_1		COG1566	Multidrug export protein EmrA
MGBLIEJO_01705	CDS	1539	emrB			Multidrug export protein EmrB
MGBLIEJO_01706	CDS	747	lpxH_1	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
MGBLIEJO_01707	CDS	504		5.2.1.8		Peptidyl-prolyl cis-trans isomerase cyp18
MGBLIEJO_01708	CDS	1695	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
MGBLIEJO_01709	CDS	1383	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
MGBLIEJO_01710	CDS	1854	acoR		COG3284	Acetoin catabolism regulatory protein
MGBLIEJO_01711	CDS	1095	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
MGBLIEJO_01712	CDS	1116	sugC_2	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
MGBLIEJO_01713	CDS	867	ngcF		COG1175	Diacetylchitobiose uptake system permease protein NgcF
MGBLIEJO_01714	CDS	801	dasC_1		COG0395	Diacetylchitobiose uptake system permease protein DasC
MGBLIEJO_01715	CDS	273				hypothetical protein
MGBLIEJO_01716	CDS	1773				hypothetical protein
MGBLIEJO_01717	CDS	855	folD_1		COG0190	Bifunctional protein FolD protein
MGBLIEJO_01718	tRNA	77				tRNA-Arg(tct)
MGBLIEJO_01719	tRNA	76				tRNA-His(gtg)
MGBLIEJO_01720	tRNA	85				tRNA-Leu(tag)
MGBLIEJO_01721	CDS	492				hypothetical protein
MGBLIEJO_01722	CDS	1311	tig	5.2.1.8	COG0544	Trigger factor
MGBLIEJO_01723	CDS	642	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
MGBLIEJO_01724	CDS	1284	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
MGBLIEJO_01725	CDS	2397	lon_1	3.4.21.53	COG0466	Lon protease
MGBLIEJO_01726	CDS	273	hupB_1		COG0776	DNA-binding protein HU-beta
MGBLIEJO_01727	CDS	1884	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
MGBLIEJO_01728	CDS	795	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
MGBLIEJO_01729	CDS	1611	yejF_2		COG4172	putative ABC transporter ATP-binding protein YejF
MGBLIEJO_01730	CDS	1020	yejE_2		COG4239	Inner membrane ABC transporter permease protein YejE
MGBLIEJO_01731	CDS	1074	yejB_2		COG4174	Inner membrane ABC transporter permease protein YejB
MGBLIEJO_01732	CDS	1857				hypothetical protein
MGBLIEJO_01733	CDS	1968				hypothetical protein
MGBLIEJO_01734	CDS	1545	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
MGBLIEJO_01735	CDS	780	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
MGBLIEJO_01736	CDS	762				hypothetical protein
MGBLIEJO_01737	CDS	453	rnhA	3.1.26.4	COG0328	Ribonuclease HI
MGBLIEJO_01738	CDS	780	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
MGBLIEJO_01739	CDS	555	satA	2.3.-.-		Streptothricin acetyltransferase A
MGBLIEJO_01740	CDS	216				hypothetical protein
MGBLIEJO_01741	CDS	570	chrR_2	1.6.5.2	COG0431	Quinone reductase
MGBLIEJO_01742	CDS	5214				hypothetical protein
MGBLIEJO_01743	CDS	1152	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
MGBLIEJO_01744	CDS	1098	caiD	4.2.1.149		Carnitinyl-CoA dehydratase
MGBLIEJO_01745	CDS	1680				hypothetical protein
MGBLIEJO_01746	CDS	1158	emrA_2			Colistin resistance protein EmrA
MGBLIEJO_01747	CDS	1617	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
MGBLIEJO_01748	CDS	1020	zntB_1		COG0598	Zinc transport protein ZntB
MGBLIEJO_01749	CDS	822		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
MGBLIEJO_01750	CDS	1632	mcpP		COG0840	Methyl-accepting chemotaxis protein McpP
MGBLIEJO_01751	CDS	609	rutR_2		COG1309	HTH-type transcriptional regulator RutR
MGBLIEJO_01752	CDS	2856	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
MGBLIEJO_01753	CDS	654	betI_1			HTH-type transcriptional regulator BetI
MGBLIEJO_01754	CDS	2697	xyl3A_1	3.2.1.37	COG1472	Xylan 1,4-beta-xylosidase
MGBLIEJO_01755	CDS	249				hypothetical protein
MGBLIEJO_01756	CDS	2169	pupB			Ferric-pseudobactin BN7/BN8 receptor
MGBLIEJO_01757	CDS	1539	phrB_2	4.1.99.13	COG3046	(6-4) photolyase
MGBLIEJO_01758	CDS	429				hypothetical protein
MGBLIEJO_01759	CDS	1293				hypothetical protein
MGBLIEJO_01760	CDS	1200	nepI_1		COG2814	Purine ribonucleoside efflux pump NepI
MGBLIEJO_01761	CDS	1641				hypothetical protein
MGBLIEJO_01762	CDS	996	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
MGBLIEJO_01763	CDS	723		3.8.1.2		2-haloalkanoic acid dehalogenase
MGBLIEJO_01764	CDS	519				hypothetical protein
MGBLIEJO_01765	CDS	9066	tycC_1			Tyrocidine synthase 3
MGBLIEJO_01766	CDS	4113	dltA_1	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
MGBLIEJO_01767	CDS	9183	dltA_2	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
MGBLIEJO_01768	CDS	870	tauD_2	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
MGBLIEJO_01769	CDS	516				hypothetical protein
MGBLIEJO_01770	CDS	1128				hypothetical protein
MGBLIEJO_01771	CDS	114				hypothetical protein
MGBLIEJO_01772	CDS	1929	mcpQ_4		COG0840	Methyl-accepting chemotaxis protein McpQ
MGBLIEJO_01773	CDS	933	eamA		COG0697	putative amino-acid metabolite efflux pump
MGBLIEJO_01774	CDS	855	cmpR_2		COG0583	HTH-type transcriptional activator CmpR
MGBLIEJO_01775	CDS	240				hypothetical protein
MGBLIEJO_01776	CDS	1017	acdS	3.5.99.7		1-aminocyclopropane-1-carboxylate deaminase
MGBLIEJO_01777	CDS	507	lrp_4		COG1522	Leucine-responsive regulatory protein
MGBLIEJO_01778	CDS	909	yedI		COG2354	Inner membrane protein YedI
MGBLIEJO_01779	CDS	786				hypothetical protein
MGBLIEJO_01780	CDS	1281				hypothetical protein
MGBLIEJO_01781	CDS	513	allA	4.3.2.3	COG3194	Ureidoglycolate lyase
MGBLIEJO_01782	CDS	996	alc	3.5.3.4		allantoicase
MGBLIEJO_01783	CDS	516	uao			Uric acid degradation bifunctional protein
MGBLIEJO_01784	CDS	930				hypothetical protein
MGBLIEJO_01785	CDS	354	pucM	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
MGBLIEJO_01786	CDS	750	nanR_2			HTH-type transcriptional repressor NanR
MGBLIEJO_01787	CDS	1335	guaD	3.5.4.3	COG0402	Guanine deaminase
MGBLIEJO_01788	CDS	840				hypothetical protein
MGBLIEJO_01789	CDS	2484	pucD	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
MGBLIEJO_01790	CDS	1455				hypothetical protein
MGBLIEJO_01791	CDS	660				hypothetical protein
MGBLIEJO_01792	CDS	3489	smc_1		COG1196	Chromosome partition protein Smc
MGBLIEJO_01793	CDS	864	zipA			Cell division protein ZipA
MGBLIEJO_01794	CDS	2364	ligA	6.5.1.2		DNA ligase
MGBLIEJO_01795	CDS	1167			COG4307	putative protein
MGBLIEJO_01796	CDS	489				hypothetical protein
MGBLIEJO_01797	CDS	780				hypothetical protein
MGBLIEJO_01798	CDS	1125				hypothetical protein
MGBLIEJO_01799	CDS	1686				hypothetical protein
MGBLIEJO_01800	CDS	795				hypothetical protein
MGBLIEJO_01801	CDS	2223	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
